date,team,opponent,location,result,overtimes,points,opp_points,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,fouls,disqualifications,technical_fouls,opp_field_goals_made,opp_field_goals_attempted,opp_three_point_field_goals_made,opp_three_point_field_goals_attempted,opp_free_throws_made,opp_free_throws_attempted,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_fouls,opp_disqualifications,opp_technical_fouls
01/21/2024,Wagner,Sacred Heart,away,L,0,61,66,23,53,6,24,9,12,10,22,32,13,14,6,2,13,0,1,24,49,9,22,9,12,5,21,26,16,11,5,3,11,0,1
01/25/2024,Wagner,Merrimack,home,L,0,44,60,14,47,6,20,10,16,9,23,32,10,12,4,1,14,0,0,23,51,6,23,8,12,8,26,34,10,10,5,0,14,1,0
01/27/2024,Wagner,Central Conn. St.,away,L,1,68,69,26,62,8,21,8,10,12,27,39,9,9,3,4,16,0,0,24,56,8,22,13,20,7,25,32,17,5,4,6,9,0,0
02/01/2024,Wagner,Le Moyne,home,W,0,80,57,30,59,13,27,7,11,9,27,36,23,9,5,0,11,0,0,22,58,7,25,6,8,10,22,32,15,10,3,0,14,0,1
02/03/2024,Wagner,Stonehill,away,L,0,61,71,21,57,8,32,11,14,11,21,32,15,9,7,1,17,0,0,25,49,10,24,11,15,7,27,34,14,12,4,2,11,0,0
02/08/2024,Wagner,FDU,away,W,0,66,62,23,57,7,16,13,18,13,25,38,14,11,4,3,20,1,0,22,56,3,16,15,19,11,24,35,10,9,6,2,17,0,1
02/15/2024,Wagner,Saint Francis (PA),away,W,1,65,63,24,68,6,21,11,13,16,20,36,7,10,6,3,18,1,0,24,49,4,13,11,21,6,27,33,10,14,4,4,15,0,0
02/17/2024,Wagner,Sacred Heart,home,L,0,53,63,18,55,7,21,10,15,15,27,42,14,13,4,2,16,0,0,22,51,7,22,12,21,8,26,34,14,11,9,5,13,0,0
02/22/2024,Wagner,Central Conn. St.,home,L,0,72,73,23,63,10,26,16,18,12,20,32,17,10,9,1,20,0,0,23,49,7,19,20,27,9,29,38,17,14,5,4,16,0,0
02/25/2024,Wagner,LIU,home,W,0,72,57,25,55,5,18,17,23,12,23,35,14,11,9,4,21,0,0,18,54,1,10,20,28,17,22,39,9,15,5,3,20,1,0
02/29/2024,Wagner,Le Moyne,away,L,0,56,70,19,63,5,27,13,17,11,30,41,6,8,6,3,12,0,0,26,59,9,28,9,12,6,35,41,16,8,5,4,15,1,0
03/02/2024,Wagner,FDU,home,L,0,54,57,22,59,4,19,6,7,14,31,45,13,14,4,3,13,0,0,21,55,8,26,7,10,4,24,28,10,7,6,3,9,0,0
03/06/2024,Wagner,Sacred Heart,away,W,0,60,57,25,57,8,21,2,9,11,22,33,15,10,5,4,15,0,0,21,50,4,14,11,17,9,25,34,12,11,7,4,16,1,0
03/09/2024,Wagner,Central Conn. St.,away,W,0,66,56,21,54,5,17,19,24,11,30,41,9,6,3,2,17,2,0,21,58,5,26,9,16,10,24,34,10,8,2,5,17,0,0
03/12/2024,Wagner,Merrimack,away,W,0,54,47,22,49,2,15,8,14,10,32,42,5,12,2,2,10,0,0,17,57,10,38,3,3,8,19,27,12,9,5,2,14,0,0
11/06/2023,Wake Forest,Elon,home,W,0,101,78,37,65,8,26,19,21,9,28,37,10,11,5,6,14,0,0,28,59,10,23,12,16,3,19,22,10,11,6,1,19,0,0
11/10/2023,Wake Forest,Georgia,away,L,0,77,80,25,64,11,30,16,18,13,28,41,14,13,3,4,18,0,0,31,66,6,21,12,18,10,28,38,11,7,7,2,15,0,0
11/16/2023,Wake Forest,Utah,neutral,L,0,70,77,28,60,10,26,4,6,6,21,27,11,9,5,4,15,0,0,30,60,8,20,9,15,11,27,38,22,11,6,6,11,0,0
11/17/2023,Wake Forest,Towson,neutral,W,0,71,61,26,53,8,20,11,17,7,19,26,8,5,7,5,12,0,0,23,63,2,11,13,16,22,23,45,4,10,3,5,16,1,0
11/19/2023,Wake Forest,LSU,neutral,L,1,80,86,28,60,8,23,16,20,9,30,39,15,18,6,8,19,1,0,29,71,7,18,21,31,18,25,43,7,11,13,7,22,0,0
11/24/2023,Wake Forest,Charleston So.,home,W,0,71,56,21,48,5,14,24,27,6,26,32,9,9,9,3,15,0,0,19,51,6,22,12,16,8,22,30,9,15,5,0,22,1,0
11/29/2023,Wake Forest,Florida,home,W,0,82,71,28,57,6,16,20,29,6,28,34,12,13,8,3,17,0,0,24,60,8,24,15,19,7,26,33,11,15,9,4,23,2,1
12/06/2023,Wake Forest,Rutgers,home,W,0,76,57,27,63,8,26,14,19,15,27,42,16,10,5,5,9,0,0,21,56,7,22,8,11,11,19,30,8,14,4,4,18,0,0
12/09/2023,Wake Forest,NJIT,home,W,0,83,59,32,57,9,21,10,16,6,27,33,13,10,7,1,11,1,1,23,59,6,28,7,7,9,21,30,8,13,4,5,14,0,1
12/18/2023,Wake Forest,Delaware St.,home,W,0,88,59,29,61,10,29,20,27,12,24,36,15,10,8,6,12,0,0,24,59,3,14,8,13,10,24,34,10,18,3,1,21,1,0
12/21/2023,Wake Forest,Presbyterian,home,W,0,91,68,31,56,8,14,21,23,6,22,28,13,9,4,9,16,0,0,24,57,8,20,12,16,12,20,32,7,15,4,4,18,0,1
12/30/2023,Wake Forest,Virginia Tech,home,W,0,86,63,30,68,7,19,19,21,11,26,37,9,7,9,3,15,0,0,24,52,5,16,10,14,4,28,32,12,19,1,4,18,0,0
01/02/2024,Wake Forest,Boston College,away,W,0,84,78,31,58,10,21,12,13,6,29,35,17,10,6,4,18,0,0,27,65,9,24,15,22,13,21,34,12,8,4,3,16,0,0
01/06/2024,Wake Forest,Miami (FL),home,W,1,86,82,29,72,12,31,16,21,18,25,43,14,10,7,8,15,0,0,30,71,10,21,12,14,12,28,40,10,12,6,3,19,0,0
01/09/2024,Wake Forest,Florida St.,away,L,0,82,87,28,59,9,25,17,21,9,25,34,11,20,9,1,22,1,0,28,55,7,13,24,30,5,20,25,15,13,10,5,18,0,0
01/13/2024,Wake Forest,Virginia,home,W,0,66,47,25,50,10,21,6,7,5,35,40,13,17,4,8,15,0,0,16,57,4,12,11,15,7,20,27,9,7,7,3,15,0,0
01/16/2024,Wake Forest,NC State,away,L,0,76,83,24,56,6,18,22,28,10,22,32,11,17,5,2,26,2,1,29,54,0,8,25,33,8,26,34,7,13,10,4,22,1,2
01/20/2024,Wake Forest,Louisville,home,W,0,90,65,31,62,18,35,10,12,6,30,36,20,8,3,3,11,0,0,27,59,2,11,9,11,3,23,26,12,7,4,2,13,0,0
01/22/2024,Wake Forest,North Carolina,away,L,0,64,85,21,59,3,20,19,25,4,26,30,3,6,3,3,16,0,0,32,61,5,15,16,22,6,37,43,8,8,2,7,20,0,0
01/31/2024,Wake Forest,Pittsburgh,away,L,0,72,77,28,60,6,22,10,12,12,23,35,9,15,4,5,19,1,0,26,57,8,19,17,21,9,20,29,7,10,11,4,14,0,0
02/03/2024,Wake Forest,Syracuse,home,W,0,99,70,35,53,12,19,17,24,5,31,36,16,14,5,2,17,0,0,25,62,7,27,13,19,7,16,23,12,10,8,1,22,2,1
02/06/2024,Wake Forest,Georgia Tech,away,W,0,80,51,29,63,5,21,17,17,6,36,42,17,8,8,5,14,0,0,17,60,3,24,14,19,5,26,31,12,11,3,2,16,0,0
02/10/2024,Wake Forest,NC State,home,W,0,83,79,29,60,8,21,17,21,5,27,32,11,8,5,4,11,0,1,32,65,7,20,8,11,8,27,35,14,9,7,2,21,0,1
02/12/2024,Wake Forest,Duke,away,L,0,69,77,27,69,6,26,9,13,15,22,37,11,9,9,4,21,2,0,26,55,7,25,18,25,11,30,41,14,13,4,4,17,0,0
02/17/2024,Wake Forest,Virginia,away,L,0,47,49,19,55,5,21,4,5,10,28,38,11,12,3,2,13,0,1,22,54,4,13,1,11,10,26,36,11,8,5,13,11,0,1
02/20/2024,Wake Forest,Pittsburgh,home,W,0,91,58,31,51,10,20,19,20,8,31,39,18,10,5,3,16,0,0,18,62,9,33,13,19,16,13,29,9,9,6,2,19,0,0
02/24/2024,Wake Forest,Duke,home,W,0,83,79,29,48,9,17,16,22,4,16,20,14,6,5,0,12,0,0,26,49,11,25,16,20,8,20,28,12,11,4,2,20,0,0
02/27/2024,Wake Forest,Notre Dame,away,L,0,65,70,25,59,7,23,8,10,10,28,38,11,12,3,5,18,1,1,22,58,7,28,19,22,9,24,33,8,6,7,4,16,0,1
03/02/2024,Wake Forest,Virginia Tech,away,L,0,76,87,29,58,11,25,7,11,7,22,29,16,11,6,4,14,0,1,34,57,9,21,10,14,5,22,27,20,10,6,1,14,0,0
03/05/2024,Wake Forest,Georgia Tech,home,L,0,69,70,24,57,4,16,17,20,6,19,25,8,6,8,3,11,0,0,29,54,10,21,2,2,6,28,34,12,16,4,3,16,0,0
03/09/2024,Wake Forest,Clemson,home,W,0,81,76,29,50,9,21,14,16,3,22,25,15,13,5,2,14,0,0,26,56,9,26,15,16,6,17,23,11,10,9,0,17,1,0
03/13/2024,Wake Forest,Notre Dame,neutral,W,0,72,59,27,59,5,16,13,20,13,24,37,10,7,6,7,19,0,0,14,49,6,23,25,28,12,23,35,7,10,6,2,16,0,1
03/14/2024,Wake Forest,Pittsburgh,neutral,L,0,69,81,23,50,6,21,17,23,7,20,27,11,15,10,4,18,0,0,26,54,9,23,20,25,10,23,33,11,11,10,3,17,0,0
11/06/2023,Washington St.,Idaho,home,W,0,84,59,31,57,7,18,15,29,14,31,45,14,10,6,8,24,0,0,18,52,5,25,18,25,7,19,26,8,11,6,4,23,1,0
11/10/2023,Washington St.,Prairie View,home,W,0,83,65,30,56,4,15,19,28,13,31,44,15,15,8,9,21,0,0,23,65,4,13,15,21,14,17,31,8,11,6,1,21,0,0
11/18/2023,Washington St.,Mississippi St.,neutral,L,0,64,76,24,59,7,23,9,12,7,23,30,14,12,4,4,19,0,0,25,57,5,19,21,25,9,30,39,7,10,10,2,13,0,0
11/19/2023,Washington St.,Rhode Island,neutral,W,0,78,57,33,64,3,17,9,16,11,25,36,13,5,9,8,16,0,0,22,53,3,17,10,12,6,22,28,9,12,1,2,18,0,0
11/24/2023,Washington St.,Utah Tech,home,W,0,93,53,32,57,15,23,14,22,11,31,42,18,11,10,8,15,0,0,17,57,7,20,12,17,12,20,32,7,16,5,4,20,1,0
11/27/2023,Washington St.,Eastern Wash.,home,W,0,82,72,29,64,8,26,16,22,15,20,35,10,7,3,0,21,1,0,22,45,10,24,18,23,6,22,28,13,16,3,1,21,2,0
12/02/2023,Washington St.,Portland St.,home,W,0,71,61,28,55,2,11,13,18,7,36,43,5,13,3,10,17,0,0,21,68,6,28,13,18,14,24,38,11,7,5,0,18,0,0
12/06/2023,Washington St.,UC Riverside,home,W,0,86,49,35,71,7,26,9,11,17,31,48,20,6,9,7,20,1,1,14,51,4,20,17,21,9,19,28,8,14,4,3,13,0,0
12/10/2023,Washington St.,Grambling,home,W,0,83,65,31,55,9,18,12,19,13,20,33,20,14,9,2,17,0,0,21,46,5,12,18,26,7,14,21,4,16,6,3,20,1,0
12/16/2023,Washington St.,Santa Clara,neutral,L,0,61,69,22,66,7,26,10,14,16,28,44,6,10,5,5,18,2,0,23,56,6,16,17,20,6,30,36,7,10,5,2,16,0,0
12/21/2023,Washington St.,Boise St.,neutral,W,0,66,61,24,56,4,14,14,18,4,36,40,9,10,6,2,14,0,0,23,64,5,20,10,13,7,30,37,8,7,5,3,18,1,0
12/29/2023,Washington St.,Utah,away,L,0,58,80,21,67,4,20,12,21,24,27,51,14,13,1,3,16,0,0,29,61,7,17,15,21,8,29,37,22,5,6,9,18,0,0
12/31/2023,Washington St.,Colorado,away,L,0,67,74,28,58,5,15,6,8,7,21,28,12,13,5,5,21,1,1,24,48,4,9,22,26,6,24,30,12,13,4,2,13,0,1
01/04/2024,Washington St.,Oregon St.,home,W,0,65,58,19,40,5,14,22,27,3,28,31,13,12,3,7,11,0,0,22,61,4,13,10,11,11,20,31,5,7,7,4,19,0,0
01/06/2024,Washington St.,Oregon,home,L,0,84,89,28,52,9,18,19,27,7,18,25,12,12,3,2,13,0,0,32,55,14,24,11,14,7,21,28,18,10,5,2,18,0,0
01/10/2024,Washington St.,Southern California,away,W,0,72,64,24,51,6,19,18,23,5,33,38,13,13,4,6,18,0,1,22,58,6,21,14,22,8,24,32,12,8,7,1,21,1,0
01/13/2024,Washington St.,Arizona,home,W,0,73,70,26,56,4,13,17,21,7,30,37,12,9,6,8,18,0,0,25,72,7,24,13,21,22,26,48,14,10,7,2,18,0,0
01/18/2024,Washington St.,Stanford,away,W,0,89,75,38,70,7,20,6,11,10,24,34,12,9,8,5,16,0,0,27,52,8,14,13,15,3,25,28,14,17,4,3,13,0,0
01/20/2024,Washington St.,California,away,L,1,75,81,27,59,8,18,13,20,5,33,38,14,10,0,6,18,0,0,28,71,7,20,18,22,13,31,44,13,4,5,4,16,0,0
01/24/2024,Washington St.,Utah,home,W,0,79,57,28,59,7,18,16,24,14,27,41,9,7,4,5,15,0,0,25,60,4,22,3,7,10,19,29,11,10,3,5,20,0,0
01/27/2024,Washington St.,Colorado,home,W,0,78,69,28,62,6,20,16,21,12,28,40,8,6,5,6,18,0,0,22,57,7,17,18,22,10,25,35,6,9,3,1,17,0,0
02/03/2024,Washington St.,Washington,away,W,1,90,87,38,75,5,16,9,13,15,22,37,13,6,4,3,19,0,1,32,56,6,15,17,23,5,23,28,15,9,1,2,14,0,1
02/08/2024,Washington St.,Oregon St.,away,W,0,64,58,22,55,11,23,9,12,11,23,34,14,13,5,2,14,0,0,22,49,3,12,11,18,7,23,30,11,13,5,5,15,0,0
02/10/2024,Washington St.,Oregon,away,W,0,62,56,21,49,5,12,15,22,9,26,35,8,13,7,4,17,0,0,22,61,4,18,8,14,15,22,37,9,11,8,3,18,2,0
02/15/2024,Washington St.,California,home,W,0,84,65,33,60,6,15,12,16,10,29,39,14,12,5,7,15,0,0,21,55,7,20,16,20,7,21,28,8,8,8,2,14,0,1
02/17/2024,Washington St.,Stanford,home,W,0,72,59,25,53,9,23,13,16,13,24,37,13,13,8,5,15,0,0,22,51,6,18,9,10,6,15,21,11,12,7,2,14,0,0
02/22/2024,Washington St.,Arizona,away,W,0,77,74,26,62,6,18,19,24,11,27,38,13,9,2,3,22,0,0,26,58,5,18,17,27,11,28,39,15,11,6,4,20,0,0
02/24/2024,Washington St.,Arizona St.,away,L,0,61,73,24,61,3,18,10,12,14,21,35,13,11,5,4,13,0,0,29,59,6,14,9,11,11,24,35,11,10,6,3,13,0,0
02/29/2024,Washington St.,Southern California,home,W,0,75,72,26,52,10,20,13,17,7,20,27,14,14,5,3,17,0,0,27,52,2,10,16,24,7,20,27,11,11,11,4,17,0,0
03/02/2024,Washington St.,UCLA,home,W,0,77,65,23,55,7,19,24,33,16,23,39,8,7,3,4,13,1,0,25,53,6,15,9,11,6,18,24,6,8,5,2,24,1,0
03/07/2024,Washington St.,Washington,home,L,0,68,74,28,71,4,24,8,17,17,27,44,13,12,6,3,14,0,0,28,55,6,16,12,17,5,29,34,11,12,5,2,16,0,0
03/14/2024,Washington St.,Stanford,neutral,W,0,79,62,31,61,7,22,10,14,11,28,39,18,11,7,3,14,0,0,25,54,6,21,6,14,4,21,25,13,11,7,0,12,0,0
11/07/2023,Weber St.,Benedictine Mesa,home,W,0,96,62,30,59,9,28,27,31,6,33,39,13,7,4,3,18,0,0,21,61,10,21,10,17,13,26,39,13,16,4,3,23,2,0
11/12/2023,Weber St.,Saint Mary's (CA),away,W,0,61,57,23,57,6,21,9,11,5,21,26,6,9,7,0,14,0,0,22,55,5,27,8,12,12,29,41,15,15,1,5,15,0,1
11/17/2023,Weber St.,Gardner-Webb,neutral,L,0,61,62,17,43,3,20,24,29,4,18,22,8,11,4,1,16,0,0,26,49,6,19,4,14,10,25,35,12,11,2,4,24,1,0
11/18/2023,Weber St.,Yale,neutral,W,1,75,65,24,61,8,20,19,20,8,31,39,11,10,2,0,16,1,0,27,61,3,19,8,16,4,25,29,10,8,3,6,20,1,0
11/19/2023,Weber St.,Colgate,neutral,L,0,55,57,17,47,8,26,13,18,7,18,25,8,7,4,0,12,0,0,19,46,9,25,10,15,11,24,35,14,10,6,1,16,0,0
11/27/2023,Weber St.,Navajo Tech,home,W,0,107,45,33,64,15,34,26,34,14,40,54,21,13,15,2,10,0,0,19,66,4,21,3,4,8,23,31,7,20,9,1,25,2,0
12/05/2023,Weber St.,Utah Valley,away,L,0,54,70,21,59,6,20,6,18,13,24,37,9,11,6,2,10,0,0,28,52,8,15,6,8,1,32,33,16,11,7,8,16,1,0
12/09/2023,Weber St.,Cal Poly,home,W,0,78,50,26,61,10,26,16,19,10,22,32,15,7,12,1,13,0,0,18,41,5,12,9,11,2,27,29,6,22,5,2,17,0,0
12/13/2023,Weber St.,Nevada,away,L,0,55,72,21,52,8,24,5,11,8,24,32,9,15,7,0,15,0,0,28,49,9,22,7,17,2,27,29,21,11,8,5,14,0,0
12/16/2023,Weber St.,Wyoming,away,W,0,84,71,31,55,7,15,15,15,9,20,29,16,9,3,0,14,0,0,28,57,7,18,8,10,10,15,25,8,10,4,1,15,0,0
12/21/2023,Weber St.,Park (AZ),home,W,0,90,39,35,65,13,33,7,7,4,41,45,27,11,7,4,13,0,0,15,59,4,20,5,9,5,26,31,6,15,4,0,11,0,0
12/28/2023,Weber St.,Montana,home,W,0,93,63,31,54,9,12,22,29,5,30,35,15,8,8,3,14,0,0,22,58,3,20,16,19,8,22,30,9,14,4,3,20,0,0
12/30/2023,Weber St.,Montana St.,home,W,0,86,64,28,49,6,14,24,35,10,32,42,16,10,5,2,16,0,0,24,59,8,22,8,14,7,19,26,17,9,8,2,26,1,1
01/03/2024,Weber St.,South Dakota St.,home,W,0,75,73,28,60,13,33,6,9,7,23,30,16,7,5,3,10,0,0,27,53,9,22,10,13,6,27,33,17,10,3,1,11,0,0
01/06/2024,Weber St.,Oral Roberts,away,W,0,83,78,29,52,6,19,19,23,7,26,33,13,10,4,1,14,0,0,31,64,8,21,8,10,9,18,27,7,7,5,3,18,0,0
01/11/2024,Weber St.,Sacramento St.,away,L,0,69,71,27,53,8,20,7,14,8,17,25,10,10,8,3,17,0,0,27,56,6,16,11,17,15,21,36,15,12,8,5,12,0,0
01/13/2024,Weber St.,Portland St.,away,L,0,66,69,25,65,7,26,9,10,11,25,36,11,11,6,2,12,0,0,26,58,9,24,8,8,7,28,35,11,14,8,3,13,0,0
01/18/2024,Weber St.,Eastern Wash.,home,L,0,78,80,26,57,11,31,15,18,5,23,28,17,10,5,2,17,0,1,28,52,6,14,18,20,3,28,31,18,11,5,3,16,0,2
01/20/2024,Weber St.,Idaho,home,W,0,88,65,28,56,10,28,22,25,10,27,37,16,7,4,2,15,0,0,25,51,5,19,10,14,2,19,21,15,8,3,0,19,0,0
01/22/2024,Weber St.,Montana,away,L,0,62,77,21,54,4,20,16,22,9,18,27,6,12,6,0,16,0,0,27,49,7,22,16,18,4,29,33,13,10,4,3,19,0,0
01/27/2024,Weber St.,Idaho St.,home,L,0,64,74,22,51,6,21,14,22,7,19,26,8,13,8,1,20,1,0,25,50,3,15,21,27,9,29,38,16,12,6,2,19,0,0
02/01/2024,Weber St.,Northern Ariz.,away,W,0,72,70,24,51,4,22,20,28,9,21,30,7,12,7,0,23,1,1,24,50,6,17,16,23,6,23,29,16,13,6,2,23,1,0
02/03/2024,Weber St.,Northern Colo.,away,W,0,82,63,29,59,8,22,16,23,5,31,36,9,7,8,1,19,0,0,22,57,6,19,13,21,9,29,38,13,14,3,4,19,0,0
02/08/2024,Weber St.,Portland St.,home,W,0,84,72,28,53,9,17,19,30,7,29,36,14,12,9,8,20,1,0,27,69,4,15,14,20,17,24,41,5,10,7,1,20,1,0
02/10/2024,Weber St.,Sacramento St.,home,W,0,58,53,21,44,4,16,12,16,6,11,17,6,10,12,2,13,0,0,19,42,6,17,9,10,10,20,30,7,21,7,1,18,0,0
02/15/2024,Weber St.,Idaho,away,W,0,70,69,23,47,6,18,18,23,3,19,22,12,7,9,0,14,0,0,27,48,7,19,8,11,3,25,28,13,13,2,2,18,1,0
02/17/2024,Weber St.,Eastern Wash.,away,W,0,90,84,33,61,13,24,11,15,7,22,29,17,11,6,0,22,0,0,26,54,9,27,23,28,7,22,29,16,10,4,4,15,1,1
02/24/2024,Weber St.,Idaho St.,away,L,0,62,80,22,52,5,16,13,20,6,18,24,6,12,8,0,17,0,0,31,52,10,21,8,13,6,26,32,13,12,5,4,18,0,0
02/29/2024,Weber St.,Northern Colo.,home,W,1,85,81,29,68,7,30,20,26,12,26,38,16,9,9,2,15,0,0,33,60,8,19,7,11,4,30,34,16,17,6,0,24,1,0
03/02/2024,Weber St.,Northern Ariz.,home,W,0,85,58,33,65,8,22,11,15,8,29,37,12,5,9,5,20,0,1,17,54,4,14,20,29,14,27,41,7,13,2,1,15,0,1
03/04/2024,Weber St.,Montana St.,away,L,0,64,76,27,60,4,17,6,8,7,23,30,7,9,7,1,13,0,0,29,55,13,27,5,8,5,27,32,22,12,6,3,11,0,0
03/11/2024,Weber St.,Montana St.,neutral,L,0,82,91,31,63,10,26,10,13,11,16,27,13,14,7,2,17,0,0,31,56,13,27,16,18,6,22,28,15,14,8,4,12,0,0
11/06/2023,West Virginia,Missouri St.,home,W,0,67,59,22,63,7,21,16,20,15,31,46,13,7,2,6,12,0,0,23,65,9,29,4,7,11,29,40,14,6,4,6,17,0,0
11/10/2023,West Virginia,Monmouth,home,L,0,65,73,21,67,7,32,16,23,17,17,34,10,10,4,2,16,0,0,25,55,10,23,13,18,9,25,34,12,12,8,5,21,1,0
11/14/2023,West Virginia,Jacksonville St.,home,W,0,70,57,23,45,8,19,16,25,5,33,38,16,12,5,4,11,0,0,21,61,10,26,5,10,10,24,34,9,10,6,0,20,0,0
11/20/2023,West Virginia,SMU,neutral,L,0,58,70,20,54,5,16,13,21,13,26,39,13,15,5,6,11,0,0,29,60,8,23,4,6,6,27,33,18,8,9,5,20,0,0
11/22/2023,West Virginia,Virginia,neutral,L,0,54,56,19,51,7,21,9,13,12,29,41,12,16,3,2,13,0,1,21,52,4,18,10,16,6,22,28,10,9,8,3,15,1,1
11/26/2023,West Virginia,Bellarmine,home,W,0,62,58,21,51,3,16,17,21,7,32,39,9,14,3,6,8,0,0,22,65,9,30,5,8,12,24,36,15,9,8,2,15,0,0
12/01/2023,West Virginia,St. John's (NY),home,L,0,73,79,19,48,4,10,31,43,15,24,39,6,12,3,4,16,1,0,29,69,7,27,14,20,18,19,37,15,6,2,8,30,2,0
12/06/2023,West Virginia,Pittsburgh,home,L,0,63,80,22,53,3,20,16,18,5,27,32,11,9,2,4,13,0,1,29,62,16,38,6,7,6,27,33,12,6,4,4,17,0,1
12/09/2023,West Virginia,Drexel,home,W,0,66,60,28,58,7,17,3,5,9,22,31,17,12,6,5,10,0,0,26,62,5,22,3,4,15,23,38,9,17,6,1,11,0,0
12/16/2023,West Virginia,Massachusetts,neutral,L,0,79,87,28,70,14,31,9,12,9,23,32,17,11,4,1,24,1,1,27,62,8,21,25,32,13,34,47,21,14,5,2,16,0,1
12/20/2023,West Virginia,Radford,home,L,0,65,66,25,61,4,21,11,17,6,32,38,12,7,5,3,12,0,0,25,67,7,29,9,12,12,34,46,10,7,5,4,17,0,0
12/23/2023,West Virginia,Toledo,home,W,0,91,81,31,60,7,21,22,28,9,26,35,17,9,5,4,14,0,0,32,69,7,19,10,14,12,22,34,10,10,6,3,23,2,1
12/30/2023,West Virginia,Ohio St.,neutral,L,1,75,78,29,69,5,22,12,16,13,34,47,14,14,3,2,21,1,0,26,73,11,33,15,25,18,29,47,15,11,9,4,19,1,0
01/06/2024,West Virginia,Houston,away,L,0,55,89,18,56,4,23,15,20,13,21,34,10,12,3,5,15,0,0,34,64,9,18,12,14,11,29,40,16,5,10,9,19,0,0
01/09/2024,West Virginia,Kansas St.,home,L,0,67,81,20,51,8,23,19,23,6,16,22,10,13,6,1,16,0,0,28,52,6,19,19,23,9,26,35,15,13,8,5,17,0,1
01/13/2024,West Virginia,Texas,home,W,0,76,73,21,47,7,17,27,41,10,22,32,11,16,10,2,15,0,0,24,53,9,22,16,21,9,22,31,7,22,9,2,28,2,0
01/17/2024,West Virginia,Oklahoma,away,L,0,63,77,21,46,7,23,14,20,3,16,19,10,16,9,3,19,0,2,25,51,5,15,22,30,10,23,33,16,19,11,0,13,0,0
01/20/2024,West Virginia,Kansas,home,W,0,91,85,29,56,12,21,21,25,9,22,31,19,13,3,2,18,0,0,32,60,7,23,14,18,5,17,22,22,7,8,3,19,0,0
01/23/2024,West Virginia,UCF,away,L,0,59,72,21,58,11,28,6,10,6,28,34,14,11,4,7,18,2,2,22,59,7,22,21,25,11,34,45,15,11,10,7,12,0,0
01/27/2024,West Virginia,Oklahoma St.,away,L,0,66,70,24,56,10,22,8,12,6,23,29,11,12,7,2,18,1,0,21,52,8,27,20,26,7,27,34,16,13,8,1,11,0,0
01/31/2024,West Virginia,Cincinnati,home,W,0,69,65,24,51,5,11,16,28,9,24,33,15,11,4,7,11,0,1,25,66,9,32,6,8,18,24,42,12,13,8,5,18,1,1
02/03/2024,West Virginia,BYU,home,L,0,73,86,28,66,8,28,9,12,9,26,35,13,9,4,2,13,0,0,32,66,13,36,9,14,9,26,35,19,8,4,4,13,0,0
02/10/2024,West Virginia,Texas,away,L,0,58,94,21,55,3,13,13,21,11,26,37,6,15,2,2,10,0,0,36,70,15,32,7,8,9,27,36,28,5,8,6,20,1,0
02/12/2024,West Virginia,TCU,away,L,0,65,81,21,54,8,24,15,18,9,26,35,13,19,3,4,16,0,0,31,64,6,20,13,18,9,25,34,20,11,10,6,20,0,0
02/17/2024,West Virginia,Baylor,home,L,0,81,94,27,51,8,19,19,27,8,17,25,15,14,6,3,22,2,0,30,56,12,32,22,30,9,18,27,19,8,11,4,23,0,0
02/20/2024,West Virginia,UCF,home,W,0,77,67,26,54,7,14,18,26,7,35,42,15,13,2,5,14,0,0,23,70,9,38,12,18,13,23,36,11,7,9,10,21,1,0
02/24/2024,West Virginia,Iowa St.,away,L,0,64,71,22,46,10,24,10,12,6,24,30,14,23,7,7,16,0,0,27,60,7,22,10,15,12,19,31,12,13,14,3,15,0,0
02/26/2024,West Virginia,Kansas St.,away,L,1,90,94,30,77,13,33,17,26,18,23,41,17,6,6,3,25,1,1,27,59,15,31,25,35,15,33,48,18,15,3,2,22,1,1
03/02/2024,West Virginia,Texas Tech,home,L,0,70,81,25,49,9,22,11,17,5,23,28,15,14,1,2,14,0,0,31,65,13,31,6,8,8,22,30,21,8,8,0,16,0,1
03/06/2024,West Virginia,TCU,home,L,0,81,93,29,51,4,14,19,34,7,20,27,16,15,2,2,15,0,0,30,54,11,23,22,26,6,22,28,21,12,9,3,25,0,1
03/09/2024,West Virginia,Cincinnati,away,L,0,56,92,21,54,8,19,6,10,10,13,23,8,16,6,3,13,0,1,36,61,8,27,12,16,11,26,37,23,9,10,5,15,0,0
03/12/2024,West Virginia,Cincinnati,neutral,L,0,85,90,31,56,10,22,13,18,6,26,32,18,9,4,3,18,0,3,29,65,16,38,16,21,14,22,36,17,8,4,2,18,2,0
11/07/2023,Western Caro.,Dalton St.,home,W,0,106,65,37,64,11,24,21,29,12,35,47,14,13,3,7,14,0,0,24,67,5,22,12,16,10,18,28,8,15,7,1,23,2,1
11/11/2023,Western Caro.,Notre Dame,away,W,0,71,61,25,64,7,21,14,18,13,30,43,10,7,7,5,14,0,1,22,58,8,26,9,14,10,28,38,10,12,2,3,18,0,1
