date,team,opponent,location,result,overtimes,points,opp_points,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,fouls,disqualifications,technical_fouls,opp_field_goals_made,opp_field_goals_attempted,opp_three_point_field_goals_made,opp_three_point_field_goals_attempted,opp_free_throws_made,opp_free_throws_attempted,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_fouls,opp_disqualifications,opp_technical_fouls
12/15/2022,Oregon,Eastern Wash.,home,W,0,88,38,35,77,8,25,10,17,20,45,65,19,10,7,1,11,1,0,13,61,5,31,7,10,4,23,27,9,12,4,3,11,1,0
12/18/2022,Oregon,Col. of Charleston,home,W,0,97,33,34,58,15,30,14,20,10,40,50,28,8,7,6,5,1,0,14,69,5,24,0,0,15,17,32,7,11,4,2,11,1,0
12/20/2022,Oregon,Arkansas,neutral,W,0,85,78,31,70,8,20,15,26,14,36,50,17,10,3,6,14,1,0,28,77,12,31,10,14,15,30,45,18,9,4,4,20,1,1
12/21/2022,Oregon,Ohio St.,neutral,L,0,67,84,27,66,5,25,8,11,11,24,35,12,15,5,8,10,1,0,34,66,12,22,4,5,8,26,34,26,14,5,3,11,1,0
12/30/2022,Oregon,UCLA,home,L,0,74,82,25,59,6,17,18,21,13,28,41,12,20,6,6,17,1,0,31,68,9,24,11,16,12,21,33,18,12,15,8,23,1,0
01/01/2023,Oregon,Southern California,home,W,0,73,45,27,62,7,16,12,14,14,29,43,17,14,11,6,15,1,0,14,61,7,17,10,13,19,22,41,9,20,6,3,17,1,0
01/06/2023,Oregon,Arizona St.,away,W,0,82,62,28,72,8,23,18,21,17,39,56,21,8,6,4,12,1,0,23,68,9,22,7,12,10,30,40,18,11,6,5,17,1,0
01/08/2023,Oregon,Arizona,away,L,0,71,79,29,55,7,22,6,9,8,25,33,16,20,5,2,18,1,0,27,67,10,20,15,19,15,18,33,18,9,14,2,15,1,0
01/13/2023,Oregon,Washington,home,W,0,65,58,23,56,7,22,12,19,12,28,40,11,16,2,4,10,1,0,25,61,2,15,6,8,8,23,31,12,12,11,2,17,1,0
01/15/2023,Oregon,Washington St.,home,L,1,84,85,27,74,12,28,18,26,13,23,36,13,9,10,1,14,1,0,33,70,7,21,12,14,12,38,50,20,18,6,7,19,1,1
01/20/2023,Oregon,Oregon St.,away,L,0,65,68,23,67,12,30,7,9,10,28,38,13,8,4,2,16,1,0,30,64,4,15,4,9,8,33,41,21,11,1,4,12,1,0
01/27/2023,Oregon,California,away,W,0,78,73,29,63,3,19,17,21,10,30,40,13,10,5,0,16,1,1,30,66,8,24,5,9,9,25,34,17,12,1,1,17,1,1
01/29/2023,Oregon,Stanford,away,L,0,54,62,20,80,5,17,9,13,23,31,54,9,5,4,2,8,1,0,25,67,8,26,4,8,13,39,52,18,10,3,13,12,1,0
02/03/2023,Oregon,Colorado,home,L,0,53,63,20,55,0,16,13,17,9,27,36,11,15,9,2,8,1,0,28,63,4,14,3,5,9,27,36,17,14,6,0,16,1,0
02/05/2023,Oregon,Utah,home,L,0,92,100,38,76,9,19,7,11,14,17,31,18,6,4,4,16,1,0,38,61,13,25,11,13,7,26,33,29,11,1,2,13,1,0
02/10/2023,Oregon,Southern California,away,L,0,51,56,19,55,4,15,9,16,15,23,38,13,16,7,3,15,1,0,19,63,7,20,11,18,23,21,44,11,15,10,7,16,1,1
02/12/2023,Oregon,UCLA,away,L,0,57,67,22,59,3,13,10,12,12,27,39,13,14,4,3,11,1,0,27,68,6,21,7,10,15,25,40,17,7,10,10,12,1,0
02/17/2023,Oregon,Washington St.,away,L,0,57,64,23,62,3,11,8,12,13,27,40,6,17,3,3,15,1,0,26,63,5,19,7,12,12,28,40,14,13,7,4,14,1,0
02/19/2023,Oregon,Washington,away,L,0,60,68,22,57,8,18,8,12,11,18,29,10,15,6,4,15,1,0,27,56,5,12,9,12,10,23,33,15,15,8,3,9,1,0
02/23/2023,Oregon,Arizona,home,W,0,73,59,25,53,10,24,13,18,6,34,40,17,12,2,4,18,1,1,21,69,5,23,12,18,15,23,38,9,7,7,1,19,1,0
02/25/2023,Oregon,Arizona St.,home,W,0,77,48,24,58,8,21,21,24,16,36,52,15,18,4,5,12,1,0,18,71,5,26,7,10,16,21,37,8,12,10,3,20,1,1
03/01/2023,Oregon,Washington,neutral,W,0,52,50,20,56,5,17,7,8,10,25,35,8,9,8,2,11,1,0,21,57,4,15,4,6,12,25,37,14,12,5,5,11,1,0
03/02/2023,Oregon,Stanford,neutral,L,0,65,76,20,68,10,27,15,18,15,24,39,11,7,6,5,22,1,0,26,68,6,19,18,24,21,35,56,16,10,3,5,17,1,0
11/10/2022,Penn,Marist,away,W,0,65,61,21,63,4,26,19,27,16,28,44,6,10,7,0,18,1,0,23,62,9,19,6,12,13,30,43,15,16,5,0,22,1,0
11/13/2022,Penn,Northwestern,away,L,0,55,63,21,61,6,26,7,9,9,25,34,11,11,4,5,16,1,0,22,65,7,18,12,15,16,30,46,17,10,9,1,16,1,0
11/15/2022,Penn,Saint Joseph's,away,L,0,50,57,20,57,7,23,3,6,9,24,33,11,13,9,4,15,1,1,21,52,7,19,8,10,7,28,35,14,15,6,4,12,1,0
11/17/2022,Penn,Villanova,home,L,0,41,67,13,58,3,16,12,16,13,31,44,6,12,2,0,11,1,0,25,64,8,16,9,12,10,34,44,15,5,7,7,16,1,0
11/21/2022,Penn,San Francisco,away,L,0,65,73,23,65,12,35,7,10,9,26,35,13,11,6,3,18,1,0,25,63,11,25,12,15,14,33,47,17,14,7,2,14,1,0
11/23/2022,Penn,Southern California,away,L,0,60,66,23,60,7,24,7,10,12,21,33,15,12,9,3,13,1,0,26,73,4,19,10,14,27,25,52,17,10,7,5,10,1,0
11/29/2022,Penn,La Salle,away,W,0,72,59,29,69,4,18,10,13,20,27,47,23,22,13,4,14,1,0,22,68,8,27,7,8,19,23,42,13,22,13,2,12,1,0
12/01/2022,Penn,Stony Brook,home,W,0,73,53,28,61,12,29,5,10,16,26,42,20,16,10,4,9,1,0,22,61,3,16,6,9,15,20,35,11,17,5,3,13,1,0
12/06/2022,Penn,Bucknell,home,W,1,68,62,27,69,9,27,5,9,9,32,41,15,11,7,6,14,1,1,24,66,5,16,9,16,11,35,46,12,12,3,2,15,1,0
12/08/2022,Penn,St. Francis Brooklyn,home,W,0,78,44,28,63,15,37,7,10,14,29,43,21,16,12,4,11,1,0,18,60,4,19,4,6,13,22,35,9,22,4,3,11,1,0
12/11/2022,Penn,Temple,home,W,0,62,61,22,60,10,28,8,12,14,25,39,12,18,4,0,17,1,1,22,55,4,14,13,24,13,24,37,6,15,10,5,15,1,0
12/30/2022,Penn,Gwynedd Mercy,home,W,0,95,38,39,72,10,32,7,13,19,35,54,26,9,11,9,6,1,0,14,60,7,26,3,4,12,18,30,10,18,5,1,9,1,0
01/02/2023,Penn,Brown,home,W,0,74,53,28,66,6,16,12,16,21,23,44,21,19,11,5,9,1,0,23,56,3,21,4,7,11,19,30,9,22,13,4,13,1,1
01/06/2023,Penn,Cornell,home,W,0,62,54,21,43,9,17,11,20,6,31,37,15,24,7,3,12,1,0,23,71,1,17,7,7,16,21,37,12,16,13,1,15,1,1
01/07/2023,Penn,Columbia,home,W,0,71,67,25,54,7,22,14,21,9,28,37,12,15,4,7,11,1,0,27,76,10,38,3,3,21,22,43,20,12,7,1,17,1,1
01/10/2023,Penn,Hartford,home,W,0,76,30,29,57,10,18,8,11,10,30,40,23,11,8,4,8,1,0,13,55,1,22,3,6,11,19,30,3,19,4,4,10,1,0
01/14/2023,Penn,Dartmouth,home,W,0,69,57,24,53,9,22,12,18,9,29,38,17,12,6,3,6,1,0,21,61,12,26,3,4,12,21,33,12,10,4,2,17,1,0
01/16/2023,Penn,Princeton,away,L,0,40,55,14,48,4,11,8,10,7,19,26,5,20,7,2,12,1,0,22,54,7,16,4,9,15,24,39,19,17,9,1,11,1,0
01/21/2023,Penn,Yale,home,W,0,79,57,31,54,5,13,12,13,9,30,39,13,15,5,4,8,1,0,23,62,9,27,2,2,9,13,22,10,10,8,2,15,1,0
01/28/2023,Penn,Harvard,away,L,0,60,84,20,60,6,21,14,23,15,19,34,10,15,7,1,12,1,0,31,59,11,26,11,14,10,29,39,24,14,8,1,20,1,0
02/03/2023,Penn,Columbia,away,L,0,50,72,18,56,4,16,10,16,7,28,35,7,16,4,4,13,1,0,27,69,11,31,7,16,16,34,50,22,12,10,4,14,1,0
02/04/2023,Penn,Cornell,away,W,0,67,54,28,56,11,29,0,4,7,23,30,19,20,10,0,17,1,0,20,53,1,14,13,14,9,20,29,15,20,9,2,13,1,0
02/11/2023,Penn,Harvard,home,W,0,70,64,26,47,11,23,7,13,2,27,29,17,15,4,1,14,1,1,22,63,6,22,14,15,14,22,36,11,11,8,0,16,1,0
02/17/2023,Penn,Yale,away,W,0,72,58,26,54,9,18,11,21,9,23,32,13,13,6,2,17,1,0,23,63,8,26,4,11,21,24,45,15,19,4,4,23,1,1
02/18/2023,Penn,Brown,away,L,0,59,68,25,75,9,31,0,0,23,24,47,14,13,5,3,11,1,0,27,61,8,26,6,10,11,27,38,16,9,7,6,2,1,0
02/25/2023,Penn,Dartmouth,away,W,0,54,37,19,52,6,17,10,12,10,27,37,12,16,9,8,15,1,0,14,55,1,15,8,13,14,23,37,6,21,5,3,15,1,0
03/03/2023,Penn,Princeton,home,L,0,52,71,20,51,3,13,9,11,12,25,37,11,24,5,5,13,1,0,27,62,7,16,10,12,12,17,29,13,7,12,7,13,1,0
03/10/2023,Penn,Princeton,neutral,L,0,47,60,17,51,5,19,8,11,7,19,26,8,14,5,2,15,1,0,25,56,1,10,9,12,11,28,39,13,9,7,3,13,1,0
11/07/2022,Pittsburgh,Coppin St.,away,W,0,56,41,20,52,6,15,10,10,9,28,37,11,16,9,9,21,1,0,13,51,2,18,13,15,11,20,31,4,19,10,1,11,1,0
11/12/2022,Pittsburgh,George Mason,home,W,0,63,45,22,63,5,22,14,23,17,28,45,13,14,15,6,16,1,0,18,55,4,20,5,12,13,27,40,11,22,6,5,21,1,0
11/16/2022,Pittsburgh,Bryant,home,W,0,93,54,37,61,12,23,7,15,13,30,43,26,16,10,3,16,1,0,21,59,6,25,6,8,10,15,25,12,17,6,3,14,1,0
11/19/2022,Pittsburgh,Duquesne,home,W,0,61,45,24,56,5,16,8,10,9,32,41,8,11,5,3,14,1,0,15,57,7,31,8,11,12,24,36,7,13,5,4,12,1,0
11/25/2022,Pittsburgh,Towson,neutral,W,0,72,62,27,62,7,16,11,15,10,31,41,18,15,9,5,18,1,0,22,70,3,22,15,23,20,27,47,9,14,8,2,16,1,1
11/26/2022,Pittsburgh,DePaul,neutral,L,0,59,74,22,65,8,32,7,16,19,27,46,10,20,11,7,13,1,0,28,77,10,30,8,11,23,29,52,13,14,12,2,9,1,0
11/27/2022,Pittsburgh,Maryland,neutral,L,0,63,87,24,66,8,24,7,12,15,22,37,15,18,5,1,21,1,1,29,66,9,21,20,23,15,28,43,21,14,10,6,17,1,0
11/30/2022,Pittsburgh,Illinois,home,L,0,71,92,25,55,8,18,13,14,8,14,22,13,14,5,1,16,1,0,34,61,14,24,10,12,13,23,36,19,14,5,1,13,1,0
12/07/2022,Pittsburgh,Loyola Maryland,home,W,0,78,42,32,59,9,21,5,9,11,26,37,19,18,13,3,23,1,0,10,56,6,23,16,22,21,18,39,8,23,11,1,15,1,0
12/11/2022,Pittsburgh,Ball St.,home,L,1,66,68,24,66,1,15,17,26,15,35,50,13,17,6,8,19,1,2,24,66,10,29,10,18,12,33,45,15,18,6,1,24,1,0
12/18/2022,Pittsburgh,Louisville,home,L,0,53,77,20,59,5,19,8,13,10,16,26,12,15,10,2,14,1,0,29,53,7,12,12,13,9,32,41,19,20,5,2,10,1,0
12/21/2022,Pittsburgh,North Ala.,home,W,0,85,83,33,66,5,16,14,18,19,26,45,17,14,6,4,13,1,0,29,60,14,33,11,13,6,16,22,20,9,4,7,15,1,0
12/29/2022,Pittsburgh,Wake Forest,away,L,0,51,66,20,58,1,10,10,12,11,24,35,9,20,7,0,20,1,0,21,54,6,20,18,19,9,27,36,14,19,11,4,15,1,0
01/01/2023,Pittsburgh,Miami (FL),home,L,0,67,74,23,61,6,19,15,21,11,22,33,10,20,12,4,17,1,0,27,60,8,24,12,18,14,30,44,17,24,9,1,20,1,0
01/05/2023,Pittsburgh,Syracuse,away,L,0,71,89,28,67,6,18,9,11,17,20,37,20,19,8,2,10,1,0,35,68,10,31,9,9,13,24,37,19,15,11,10,14,1,0
01/08/2023,Pittsburgh,Louisville,away,L,0,69,76,24,57,6,16,15,16,12,28,40,11,18,8,5,16,1,1,25,64,13,27,13,17,14,21,35,19,11,9,5,15,1,0
01/15/2023,Pittsburgh,Clemson,home,L,0,57,72,22,54,6,20,7,10,10,22,32,13,21,5,3,12,1,0,29,61,5,16,9,10,10,24,34,23,14,12,3,14,1,0
01/19/2023,Pittsburgh,Virginia Tech,home,L,0,62,69,21,51,3,11,17,20,8,22,30,6,11,5,6,15,1,0,25,59,8,28,11,13,13,23,36,14,10,4,1,17,1,0
01/22/2023,Pittsburgh,Florida St.,away,L,0,37,74,12,76,4,26,9,13,22,27,49,7,17,10,4,18,1,0,25,66,10,34,14,19,12,43,55,20,15,11,12,12,1,0
01/26/2023,Pittsburgh,North Carolina,home,L,0,57,72,21,57,4,20,11,18,13,18,31,12,15,6,2,20,1,0,23,54,8,22,18,19,13,25,38,15,16,10,4,15,1,1
01/29/2023,Pittsburgh,Boston College,away,L,0,60,74,23,61,8,24,6,9,11,18,29,10,15,12,4,11,1,0,30,57,8,22,6,13,14,28,42,21,22,9,3,11,1,0
02/02/2023,Pittsburgh,Duke,away,L,0,44,53,17,55,6,18,4,7,7,21,28,10,15,12,4,13,1,0,20,53,7,21,6,14,13,32,45,11,19,8,8,10,1,0
02/05/2023,Pittsburgh,Virginia,home,W,0,60,51,19,54,7,22,15,20,13,25,38,10,14,6,6,15,1,0,17,63,6,30,11,13,23,27,50,13,16,6,3,21,1,1
02/09/2023,Pittsburgh,Notre Dame,away,L,0,63,69,22,50,5,14,14,16,6,21,27,6,11,5,1,21,1,0,25,58,6,21,13,24,18,23,41,17,13,7,7,15,1,0
02/12/2023,Pittsburgh,Georgia Tech,away,W,2,85,79,32,74,10,20,11,16,10,35,45,18,11,6,2,13,1,0,29,77,7,28,14,20,15,30,45,17,11,2,3,19,1,0
02/16/2023,Pittsburgh,Boston College,home,W,0,75,64,28,63,7,16,12,16,8,28,36,17,17,9,5,17,1,0,24,61,6,26,10,15,10,27,37,15,20,8,2,14,1,0
02/19/2023,Pittsburgh,Notre Dame,home,L,0,43,83,16,57,4,16,7,9,6,20,26,11,17,8,5,21,1,0,29,63,8,19,17,23,15,33,48,18,12,10,4,16,1,0
02/23/2023,Pittsburgh,Syracuse,home,L,0,55,85,21,54,6,17,7,12,8,19,27,13,20,6,6,8,1,0,34,64,11,20,6,6,11,29,40,25,16,11,6,15,1,0
02/26/2023,Pittsburgh,NC State,away,L,0,63,68,22,58,9,22,10,14,6,27,33,8,15,6,2,15,1,0,25,63,7,22,11,15,12,32,44,21,13,9,5,10,1,0
03/01/2023,Pittsburgh,Clemson,neutral,L,0,53,71,19,62,7,29,8,14,16,28,44,10,14,7,4,16,1,0,26,68,11,25,8,13,17,28,45,22,11,10,3,13,1,0
11/07/2022,Portland,Willamette,home,W,0,92,56,37,65,4,12,14,23,15,26,41,25,11,15,1,17,1,0,22,50,6,16,6,10,4,16,20,16,24,6,1,21,1,0
11/09/2022,Portland,Hawaii,home,W,0,70,54,25,50,6,14,14,22,9,26,35,19,21,12,5,17,1,0,20,53,3,14,11,14,8,19,27,9,20,13,3,21,1,0
11/13/2022,Portland,Stanford,home,L,0,47,87,14,52,4,17,15,20,8,15,23,9,15,4,1,16,1,0,35,59,6,14,11,16,10,32,42,22,13,12,7,13,1,0
11/18/2022,Portland,San Diego St.,away,L,0,53,55,20,50,4,12,9,13,8,29,37,17,24,12,6,18,1,0,18,59,6,17,13,18,13,20,33,12,17,11,4,17,1,0
11/20/2022,Portland,UC San Diego,away,L,0,76,85,23,58,11,26,19,30,17,24,41,12,19,7,3,22,1,0,30,60,12,26,13,19,8,25,33,22,14,10,5,24,1,1
11/24/2022,Portland,Houston,neutral,W,0,66,60,25,50,1,7,15,25,13,25,38,16,26,11,7,13,1,0,24,64,3,14,9,13,16,18,34,7,20,17,1,22,1,1
11/26/2022,Portland,Northeastern,neutral,W,0,67,41,29,62,1,18,8,14,13,25,38,16,17,15,1,14,1,0,19,54,1,7,2,4,11,22,33,5,27,7,1,15,1,0
11/30/2022,Portland,Evergreen St.,home,W,0,87,35,32,66,7,20,16,25,15,24,39,24,12,21,1,10,1,0,15,45,1,11,4,6,7,23,30,12,34,8,2,16,1,0
12/03/2022,Portland,Oregon,away,L,0,51,90,21,55,1,14,8,8,8,19,27,13,21,4,7,10,1,0,38,76,9,20,5,11,21,26,47,28,10,14,2,15,1,0
12/07/2022,Portland,Washington St.,home,L,0,63,69,21,49,4,12,17,25,12,20,32,15,22,9,1,11,1,0,25,54,7,15,12,12,6,19,25,15,17,15,3,19,1,0
12/10/2022,Portland,Portland St.,home,W,0,71,56,24,50,2,7,21,24,9,23,32,13,21,17,1,20,1,1,20,56,5,18,11,16,12,19,31,15,21,13,2,21,1,0
12/17/2022,Portland,San Diego,home,W,0,84,81,31,59,10,24,12,15,9,20,29,20,10,4,1,17,1,0,31,56,2,7,17,21,6,20,26,17,7,6,2,16,1,1
12/19/2022,Portland,BYU,home,W,0,67,45,27,59,8,24,5,7,10,27,37,15,12,11,3,17,1,0,18,59,2,10,7,9,15,23,38,7,20,5,4,8,1,0
12/29/2022,Portland,LMU (CA),away,W,0,70,61,28,49,2,12,12,19,8,17,25,20,17,7,0,12,1,0,26,49,1,5,8,10,6,14,20,17,19,9,0,21,1,0
12/31/2022,Portland,Pepperdine,away,W,0,86,76,32,59,4,21,18,23,10,19,29,23,13,11,1,18,1,1,30,62,5,15,11,12,13,20,33,18,21,7,2,25,1,1
01/05/2023,Portland,Santa Clara,home,W,0,81,71,25,48,15,29,16,18,8,23,31,21,13,2,0,10,1,0,29,68,8,24,5,5,15,16,31,18,9,7,0,16,1,0
01/07/2023,Portland,San Francisco,home,W,0,77,46,31,65,9,24,6,9,14,30,44,23,9,6,2,19,1,0,16,59,0,11,14,22,15,19,34,4,11,3,1,15,1,0
01/14/2023,Portland,Gonzaga,home,L,0,66,73,23,47,8,18,12,17,7,18,25,15,23,6,1,17,1,0,32,61,7,13,2,5,12,19,31,18,18,13,1,20,1,1
01/19/2023,Portland,Saint Mary's (CA),away,W,0,64,41,24,58,8,22,8,10,12,29,41,17,14,12,8,14,1,0,17,52,1,8,6,9,7,23,30,7,18,9,5,14,1,0
01/21/2023,Portland,Pacific,away,W,0,81,67,29,55,14,31,9,14,12,22,34,19,18,8,2,19,1,1,24,62,3,12,16,19,16,16,32,10,14,10,3,17,1,0
01/26/2023,Portland,Pepperdine,home,W,0,70,57,27,53,10,22,6,11,5,22,27,14,12,5,2,22,1,0,20,56,1,5,16,25,17,22,39,8,12,4,4,19,1,0
01/28/2023,Portland,LMU (CA),home,W,0,58,39,21,47,7,21,9,12,10,26,36,15,18,13,5,17,1,0,14,59,1,14,10,12,17,17,34,5,19,11,0,13,1,0
02/02/2023,Portland,San Francisco,away,W,1,83,80,25,70,12,30,21,23,12,28,40,18,13,7,3,12,1,1,30,71,13,28,7,12,12,32,44,20,16,11,3,24,1,1
02/04/2023,Portland,Santa Clara,away,W,0,80,68,32,52,6,11,10,10,5,23,28,15,12,5,4,7,1,0,30,61,6,15,2,2,8,15,23,19,8,4,2,16,1,0
02/11/2023,Portland,Gonzaga,away,L,0,53,63,21,55,5,21,6,10,13,21,34,12,17,8,1,18,1,0,22,56,7,21,12,18,15,22,37,9,14,9,4,17,1,1
02/16/2023,Portland,Saint Mary's (CA),home,W,0,77,66,28,53,3,13,18,23,10,21,31,18,13,10,4,11,1,0,28,59,8,19,2,6,12,18,30,13,17,7,3,25,1,2
02/18/2023,Portland,Pacific,home,W,0,57,46,21,61,5,21,10,13,11,31,42,17,18,12,7,18,1,0,16,55,2,9,12,12,7,31,38,7,21,7,6,18,1,0
02/25/2023,Portland,San Diego,away,L,0,58,74,22,53,4,16,10,13,10,18,28,13,19,3,3,20,1,0,25,53,6,11,18,24,11,22,33,17,14,15,3,18,1,0
02/27/2023,Portland,BYU,away,W,0,61,49,22,54,4,13,13,22,9,22,31,16,12,11,1,15,1,0,17,51,5,17,10,14,13,30,43,13,19,5,4,20,1,1
03/06/2023,Portland,Pacific,neutral,W,0,75,72,29,59,5,21,12,13,7,18,25,21,14,14,4,19,1,0,28,62,6,17,10,13,16,22,38,16,20,9,0,16,1,0
03/07/2023,Portland,Gonzaga,neutral,W,0,64,60,23,60,7,27,11,16,11,16,27,17,14,12,3,15,1,1,22,54,6,18,10,12,15,25,40,12,24,10,6,19,1,1
11/07/2022,Rhode Island,Harvard,away,L,0,74,88,27,56,7,18,13,19,7,24,31,11,19,6,1,14,1,0,31,61,11,24,15,16,7,25,32,11,15,6,3,19,1,2
11/11/2022,Rhode Island,Dartmouth,home,W,0,89,36,34,69,14,32,7,13,19,28,47,21,16,15,3,15,1,0,12,45,2,12,10,14,5,19,24,2,27,9,4,17,1,0
11/14/2022,Rhode Island,Providence,home,W,0,74,72,31,68,9,25,3,5,13,19,32,15,10,12,2,16,1,0,29,50,7,10,7,16,8,25,33,17,18,5,3,13,1,0
11/22/2022,Rhode Island,Coppin St.,home,W,0,67,60,25,62,7,22,10,15,14,27,41,16,10,13,5,12,1,0,22,54,7,19,9,11,6,25,31,10,15,4,2,12,1,0
11/26/2022,Rhode Island,Southeast Mo. St.,neutral,W,0,66,49,25,57,8,25,8,15,9,19,28,9,18,8,4,14,1,1,18,51,5,15,8,13,11,22,33,3,26,7,0,19,1,0
11/27/2022,Rhode Island,Samford,neutral,W,0,75,63,29,64,8,23,9,12,13,23,36,15,15,9,1,11,1,0,26,54,8,19,3,6,7,25,32,13,22,9,3,15,1,0
12/01/2022,Rhode Island,Buffalo,home,W,0,71,56,29,54,9,21,4,4,9,27,36,14,17,5,2,13,1,1,21,52,6,20,8,12,5,15,20,12,12,6,0,11,1,0
12/04/2022,Rhode Island,Maine,home,W,0,63,43,23,47,3,11,14,18,11,29,40,12,17,10,4,12,1,0,16,54,7,19,4,5,10,13,23,8,17,3,1,20,1,0
12/07/2022,Rhode Island,Hartford,home,W,0,88,34,37,66,12,29,2,6,16,34,50,23,13,14,5,13,1,0,12,51,4,22,6,9,7,14,21,3,17,5,1,10,1,0
12/11/2022,Rhode Island,Quinnipiac,away,W,0,63,55,18,54,6,16,21,30,7,19,26,10,15,10,4,19,1,0,19,50,5,14,12,18,8,26,34,12,26,7,3,20,1,1
12/22/2022,Rhode Island,Wake Forest,away,L,0,45,59,15,58,7,21,8,10,18,27,45,9,18,5,3,18,1,0,22,55,7,19,8,14,8,24,32,13,11,5,4,16,1,0
12/28/2022,Rhode Island,Princeton,away,L,0,54,56,18,54,5,20,13,17,13,28,41,10,20,8,3,19,1,1,25,62,1,10,5,12,12,26,38,12,16,12,3,16,1,1
12/31/2022,Rhode Island,Duquesne,home,W,0,70,63,25,64,11,31,9,15,12,32,44,19,12,6,8,16,1,0,21,64,5,25,16,20,12,30,42,7,10,4,2,15,1,0
01/04/2023,Rhode Island,Massachusetts,away,W,0,75,68,28,58,14,30,5,6,8,23,31,19,19,7,2,16,1,0,25,57,5,19,13,16,9,21,30,16,16,12,2,13,1,0
01/08/2023,Rhode Island,La Salle,home,W,0,70,59,22,48,7,21,19,26,7,27,34,14,13,8,4,20,1,0,19,51,6,25,15,18,7,22,29,10,15,8,1,20,1,0
01/12/2023,Rhode Island,Saint Louis,away,W,0,76,65,25,52,7,17,19,24,8,32,40,11,21,6,4,16,1,0,25,71,5,23,10,12,14,21,35,15,15,5,3,17,1,0
01/15/2023,Rhode Island,Loyola Chicago,home,W,0,63,34,27,67,9,29,0,5,21,35,56,19,18,7,3,18,1,0,11,56,3,16,9,13,11,21,32,6,16,7,0,15,1,0
01/18/2023,Rhode Island,Richmond,home,W,0,75,49,29,68,11,31,6,8,14,34,48,20,11,4,2,15,1,0,17,59,4,24,11,20,11,27,38,8,11,4,3,11,1,0
01/22/2023,Rhode Island,St. Bonaventure,away,W,0,74,57,28,64,9,22,9,10,16,21,37,12,14,8,1,18,1,0,18,43,6,22,15,18,3,20,23,10,18,8,3,11,1,0
01/25/2023,Rhode Island,George Mason,away,W,0,57,53,18,47,6,14,15,23,14,27,41,8,22,8,4,22,1,1,18,60,3,18,14,18,16,19,35,7,15,9,3,20,1,0
02/01/2023,Rhode Island,Saint Joseph's,home,W,2,77,73,26,80,7,25,18,24,22,38,60,14,14,7,4,16,1,0,25,71,6,24,17,18,9,31,40,13,10,5,10,18,1,0
02/04/2023,Rhode Island,Davidson,away,W,0,67,60,26,53,5,16,10,20,8,27,35,10,17,2,2,20,1,1,23,59,4,21,10,17,11,24,35,7,14,7,2,20,1,1
02/08/2023,Rhode Island,George Washington,home,W,0,64,47,22,53,7,22,13,24,19,29,48,18,19,6,7,9,1,0,19,61,2,17,7,15,15,19,34,8,12,10,1,19,1,0
02/12/2023,Rhode Island,VCU,away,W,0,63,31,21,46,6,17,15,19,6,34,40,13,13,7,7,10,1,0,14,58,1,12,2,4,10,22,32,5,14,7,2,17,1,0
02/16/2023,Rhode Island,Massachusetts,home,L,0,57,78,22,58,9,27,4,8,8,21,29,17,13,3,9,18,1,0,29,69,4,21,16,20,21,30,51,20,10,8,5,14,1,0
02/19/2023,Rhode Island,Saint Joseph's,away,W,0,58,55,21,57,6,19,10,16,15,27,42,10,16,4,6,11,1,0,22,62,9,24,2,4,10,21,31,19,7,10,4,11,1,0
02/22/2023,Rhode Island,Fordham,away,L,1,73,74,28,65,6,19,11,14,15,35,50,14,25,7,4,20,1,1,30,79,6,26,8,9,14,23,37,13,13,14,3,15,1,0
02/25/2023,Rhode Island,Dayton,home,W,0,81,57,31,60,10,24,9,12,13,28,41,19,18,8,9,17,1,0,21,60,3,14,12,19,16,16,32,6,16,6,3,10,1,0
03/03/2023,Rhode Island,George Washington,neutral,W,0,68,56,22,53,3,15,21,23,10,30,40,10,20,7,5,18,1,0,19,62,7,27,11,14,15,22,37,9,17,10,3,21,1,1
03/04/2023,Rhode Island,Saint Louis,neutral,L,0,56,59,18,66,8,29,12,18,19,23,42,9,13,10,6,15,1,0,23,57,3,13,10,12,11,33,44,16,19,6,5,19,1,0
11/07/2022,Richmond,Liberty,away,W,0,69,48,22,46,9,20,16,18,5,23,28,11,13,8,1,18,1,0,16,54,7,31,9,14,16,19,35,9,17,4,3,13,1,0
11/10/2022,Richmond,Mount St. Mary's,home,W,0,87,44,31,55,8,17,17,22,11,34,45,22,18,16,1,9,1,0,17,53,9,34,1,5,5,15,20,14,25,8,3,21,1,0
11/13/2022,Richmond,Clemson,away,L,0,40,61,18,62,3,27,1,3,10,22,32,6,17,10,3,13,1,0,23,50,3,19,12,15,5,35,40,9,19,11,6,14,1,0
11/17/2022,Richmond,UMBC,away,W,0,64,57,22,67,6,27,14,15,20,29,49,10,18,2,5,17,1,0,21,64,8,27,7,11,16,26,42,11,16,5,8,23,1,0
11/20/2022,Richmond,Hampton,home,W,1,68,65,23,57,11,31,11,14,16,31,47,14,26,6,3,12,1,0,26,67,5,23,8,10,10,19,29,14,12,14,0,18,1,0
